   0m__15m 
  -0.011704 ,  -0.047152, -0.079556 
  -0.011563 ,  -0.047803, -0.071837 
  -0.011413 ,  -0.048075, -0.056837 
  -0.011253 ,  -0.047963, -0.036407 
  -0.011084 ,  -0.047469, -0.013046 
  -0.010905 ,  -0.046595, 0.010422 
  -0.010718 ,  -0.045349, 0.031208 
  -0.010522 ,  -0.043745, 0.046913 
  -0.010318 ,  -0.041796, 0.055826 
  -0.010106 ,  -0.039523, 0.057125 
  -0.009886 ,  -0.036948, 0.050956 
  -0.009659 ,  -0.034098, 0.038382 
  -0.009426 ,  -0.031000, 0.021209 
  -0.009185 ,  -0.027685, 0.001724 
  -0.008938 ,  -0.024187, -0.017628 
  -0.008686 ,  -0.020541, -0.034570 
  -0.008427 ,  -0.016782, -0.047278 
  -0.008164 ,  -0.012947, -0.054596 
  -0.007896 ,  -0.009074, -0.056142 
  -0.007623 ,  -0.005200, -0.052298 
  -0.007346 ,  -0.001362, -0.044098 
  -0.007066 ,  0.002404, -0.033028 
  -0.006783 ,  0.006064, -0.020772 
  -0.006496 ,  0.009585, -0.008952 
  -0.006207 ,  0.012935, 0.001109 
  -0.005916 ,  0.016087, 0.008556 
  -0.005623 ,  0.019013, 0.013087 
  -0.005329 ,  0.021692, 0.014952 
  -0.005034 ,  0.024104, 0.014847 
  -0.004738 ,  0.026232, 0.013761 
  -0.004442 ,  0.028063, 0.012770 
  -0.004147 ,  0.029588, 0.012834 
  -0.003852 ,  0.030801, 0.014623 
  -0.003558 ,  0.031701, 0.018399 
  -0.003265 ,  0.032288, 0.023972 
  -0.002974 ,  0.032567, 0.030739 
  -0.002684 ,  0.032548, 0.037788 
  -0.002398 ,  0.032242, 0.044051 
  -0.002114 ,  0.031662, 0.048488 
  -0.001833 ,  0.030827, 0.050258 
  -0.001555 ,  0.029756, 0.048853 
  -0.001281 ,  0.028472, 0.044177 
  -0.001011 ,  0.026997, 0.036565 
  -0.000746 ,  0.025357, 0.026716 
  -0.000485 ,  0.023578, 0.015587 
  -0.000229 ,  0.021688, 0.004238 
  0.000022 ,  0.019714, -0.006324 
  0.000268 ,  0.017682, -0.015301 
  0.000508 ,  0.015622, -0.022198 
  0.000742 ,  0.013558, -0.026886 
  0.000970 ,  0.011517, -0.029582 
  0.001191 ,  0.009523, -0.030787 
  0.001406 ,  0.007599, -0.031168 
  0.001615 ,  0.005764, -0.031423 
  0.001816 ,  0.004039, -0.032144 
  0.002011 ,  0.002439, -0.033703 
  0.002198 ,  0.000980, -0.036181 
  0.002378 ,  -0.000329, -0.039352 
  0.002551 ,  -0.001477, -0.042719 
  0.002716 ,  -0.002459, -0.045606 
  0.002873 ,  -0.003270, -0.047275 
  0.003023 ,  -0.003909, -0.047056 
  0.003165 ,  -0.004378, -0.044471 
  0.003299 ,  -0.004681, -0.039321 
  0.003426 ,  -0.004824, -0.031732 
  0.003544 ,  -0.004814, -0.022141 
  0.003655 ,  -0.004663, -0.011242 
  0.003757 ,  -0.004381, 0.000121 
  0.003852 ,  -0.003983, 0.011073 
  0.003939 ,  -0.003484, 0.020834 
  0.004018 ,  -0.002898, 0.028827 
  0.004090 ,  -0.002241, 0.034749 
  0.004154 ,  -0.001532, 0.038596 
  0.004210 ,  -0.000786, 0.040635 
  0.004259 ,  -0.000021, 0.041337 
  0.004300 ,  0.000747, 0.041274 
  0.004334 ,  0.001502, 0.041005 
  0.004361 ,  0.002229, 0.040969 
  0.004381 ,  0.002914, 0.041403 
  0.004395 ,  0.003544, 0.042294 
  0.004401 ,  0.004108, 0.043389 
  0.004401 ,  0.004595, 0.044236 
  0.004395 ,  0.004998, 0.044269 
  0.004382 ,  0.005309, 0.042919 
  0.004364 ,  0.005525, 0.039719 
  0.004340 ,  0.005641, 0.034397 
  0.004310 ,  0.005657, 0.026943 
  0.004276 ,  0.005573, 0.017623 
  0.004236 ,  0.005391, 0.006958 
  0.004191 ,  0.005115, -0.004344 
  0.004142 ,  0.004751, -0.015486 
  0.004088 ,  0.004304, -0.025693 
  0.004030 ,  0.003783, -0.034316 
  0.003969 ,  0.003197, -0.040920 
  0.003904 ,  0.002555, -0.045331 
  0.003835 ,  0.001868, -0.047644 
  0.003764 ,  0.001146, -0.048183 
  0.003689 ,  0.000402, -0.047434 
  0.003612 ,  -0.000355, -0.045944 
  0.003533 ,  -0.001111, -0.044221 
  0.003452 ,  -0.001858, -0.042644 
  0.003370 ,  -0.002583, -0.041397 
  0.003285 ,  -0.003277, -0.040443 
  0.003200 ,  -0.003932, -0.039537 
  0.003114 ,  -0.004538, -0.038281 
  0.003027 ,  -0.005088, -0.036202 
  0.002939 ,  -0.005577, -0.032848 
