 0 ,  0.008123 
 1 ,  0.003638 
 2 ,  0.003584 
 3 ,  0.003652 
 4 ,  0.003676 
 5 ,  0.003593 
 6 ,  0.003580 
 7 ,  0.003587 
 8 ,  0.003828 
 9 ,  0.017279 
 10 ,  0.008123 
 11 ,  0.003638 
 12 ,  0.003584 
 13 ,  0.003652 
 14 ,  0.003676 
 15 ,  0.003593 
 16 ,  0.003580 
 17 ,  0.003587 
 18 ,  0.003828 
 19 ,  0.017279 
