 0 ,  0.038428 
 1 ,  0.050693 
 2 ,  0.051411 
 3 ,  0.051414 
 4 ,  0.051469 
 5 ,  0.051499 
 6 ,  0.051153 
 7 ,  0.045622 
 8 ,  0.045277 
 9 ,  0.055734 
 10 ,  0.057273 
 11 ,  0.051444 
 12 ,  0.051470 
 13 ,  0.051499 
 14 ,  0.051153 
 15 ,  0.045610 
 16 ,  0.045243 
 17 ,  0.051705 
 18 ,  0.045844 
 19 ,  0.055664 
